# Benchmark Case 3b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.417,0.0257192698681,0.00580705930646,46.0144546458,-0.00843480921279,0.166394912946,-4.86268335996e-05,0.0237578417176,-0.00909941511295,-15.2372476861,-0.008168942727,0.0778065073755,-1.6260723891e-05,0.0180704384231,0.0114714747274,39.1432246539,-0.00707573899357,-0.146953892194,5.3229908656e-05
2.418,0.0255839066283,0.00664830183566,45.8748442849,-0.0084174746415,0.165919603813,-5.34953465985e-05,0.0238325437224,-0.00948218502479,-15.2024043051,-0.00815409158224,0.0775683395377,-1.83317039689e-05,0.0179243886327,0.0122199357742,39.0623415509,-0.00705914024228,-0.146638011653,5.43136083467e-05
2.419,0.025444741694,0.00748476540515,45.732297726,-0.00839813332846,0.165429086463,-5.83050084658e-05,0.0239054729464,-0.00987040440073,-15.1654178555,-0.00813769073738,0.0773238865892,-2.0390442758e-05,0.0177771813328,0.0129745284262,38.9774228634,-0.0070430893684,-0.146308992639,5.54512081268e-05
2.42,0.0253025111814,0.00831595438176,45.5868268888,-0.0083768154087,0.164923435832,-6.30509595665e-05,0.0239754338886,-0.0102647513608,-15.1262839526,-0.00811971732928,0.0770732205401,-2.24314350243e-05,0.0176298395452,0.0137369119016,38.8884712415,-0.00702762405209,-0.145966802358,5.66555735096e-05
2.421,0.0251579453757,0.00914140854963,45.4384443027,-0.00835355369974,0.164402731469,-6.77288631323e-05,0.0240412454264,-0.0106658495719,-15.084998233,-0.00810015318541,0.076816420056,-2.44492389022e-05,0.017483381164,0.0145087095795,38.7954880022,-0.00701277317381,-0.145611396831,5.79392426533e-05
2.422,0.0250117619766,0.00996070232037,45.287163099,-0.00832838317977,0.163867057508,-7.23348693687e-05,0.0241017520428,-0.0110742740442,-15.0415565357,-0.00807898540063,0.0765535698322,-2.64385311448e-05,0.0173388097037,0.0152915051427,38.6984732037,-0.00699855604842,-0.145242721513,5.93144006132e-05
2.423,0.0248646595792,0.010773443621,45.132997005,-0.00830134050485,0.163316502687,-7.68655746148e-05,0.0241558346443,-0.0114905573634,-14.995955057,-0.00805620683622,0.0762847599283,-2.83941621214e-05,0.0171971049947,0.016086838707,38.5974257285,-0.00698498177083,-0.144860711972,6.07928540224e-05
2.424,0.0247173114526,0.0115792725434,44.9759603392,-0.00827246357518,0.162751160422,-8.1317977274e-05,0.0242024208662,-0.0119151960525,-14.948190475,-0.00803181652906,0.0760100850675,-3.03112096639e-05,0.0170592139068,0.0168962028574,38.4923433748,-0.00697204868971,-0.144465294637,6.23860055439e-05
2.425,0.0245703596728,0.0123778598389,44.816068007,-0.00824179115904,0.162171128908,-8.56894322528e-05,0.0242404947718,-0.0123486567614,-14.8982600443,-0.00800582000072,0.0757296439106,-3.21850308686e-05,0.0169260411844,0.0177210385223,38.3832229538,-0.00695974402344,-0.144056387588,6.4104827481e-05
2.426,0.0244244096603,0.0131689053441,44.6533354966,-0.00820936258137,0.161576511256,-8.99776056201e-05,0.024269105859,-0.0127913819932,-14.8461616592,-0.00797822945826,0.0754435383131,-3.40113109952e-05,0.0167984404824,0.0185627306213,38.2700603923,-0.00694804362985,-0.143633901384,6.59598339964e-05
2.427,0.0242800251699,0.0139521364167,44.4877788746,-0.00817521748202,0.160967415649,-9.41804311274e-05,0.0242873773009,-0.0132437950929,-14.7918938869,-0.00794906388079,0.075151872574,-3.57861086515e-05,0.0166772056905,0.0194226034405,38.1528508384,-0.00693691193844,-0.143197739906,6.79610514696e-05
2.428,0.0241377237682,0.0147273064589,44.3194147808,-0.00813939564684,0.160343955498,-9.82960701168e-05,0.024294513355,-0.0137063042552,-14.7354559717,-0.00791834898831,0.0748547526859,-3.75058965143e-05,0.0165630626361,0.0203019156941,38.0315887679,-0.00692630205059,-0.142747801202,7.01179866153e-05
2.429,0.0239979728354,0.0154941935965,44.1482604215,-0.00810193691291,0.159706249592,-0.000102322876193,0.0242898058875,-0.0141793053399,-14.6768478128,-0.00788611709183,0.0745522855943,-3.91675969242e-05,0.0164566612571,0.0212018552536,37.906268091,-0.00691615601008,-0.14228397832,7.24395920913e-05
2.43,0.0238611861141,0.0162525995727,43.9743335605,-0.00806288114685,0.15905442223,-0.000106259365842,0.0242726399698,-0.0146631833277,-14.6160699194,-0.00785240682629,0.0742445784763,-4.07686117805e-05,0.0163585683321,0.022123533535,37.7768822555,-0.00690640524274,-0.141806160105,7.49342294411e-05
